weather_code,temperature_2m_mean,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,dew_point_2m_mean,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,pressure_msl_mean,surface_pressure_mean,winddirection_10m_dominant,wind_gusts_10m_mean,wind_speed_10m_mean,wet_bulb_temperature_2m_mean,vapour_pressure_deficit_max,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_28_to_100cm_mean,soil_temperature_7_to_28cm_mean,month,year
51,28.390665,32.261562,43891.746,41437.664,0.4,0.4,1.0,137.84668,22.11,5.161516,40.416668,21.211502,5.161516,66.25866,1009.8042,1009.11786,137.84668,17.984999,6.6788135,23.369204,2.8806767,0.31589755,0.16287498,0.34062508,0.28212503,31.220566,32.561504,30.884417,31.926085,3,2000
61,28.544832,32.118694,43927.996,41473.008,1.6,1.6,1.0,107.42997,24.64,5.901022,40.75,21.29275,5.901022,66.07621,1010.4958,1009.8096,107.42997,22.725,9.715337,23.467337,3.038066,0.31430128,0.14812501,0.34000003,0.2815834,31.371958,33.30109,30.936502,32.221916,3,2000
53,28.41775,31.636703,43964.19,41134.78,0.5,0.5,1.0,111.521126,22.23,5.4425826,23.875,20.596916,5.4425826,63.69025,1009.125,1008.4394,111.521126,21.495,8.796414,22.993454,2.859861,0.31360996,0.14,0.34000003,0.28100002,31.430979,33.003162,31.007326,32.359413,3,2000
2,28.219831,31.70172,44000.31,41436.367,0.0,0.0,0.0,134.93246,23.53,5.570432,28.416666,21.124,5.570432,67.75584,1008.2249,1007.5395,134.93246,21.33,9.192041,23.314116,2.9835396,0.31268826,0.13433336,0.33941653,0.28050005,31.49111,33.128166,31.082336,32.34692,3,2000
51,28.263582,32.81798,44036.33,41578.098,0.90000004,0.90000004,4.0,148.46524,22.26,5.0171776,49.833332,22.640669,5.0171776,73.3021,1007.1624,1006.47784,148.46524,18.194998,7.1615467,24.282356,2.3193429,0.31229797,0.13454169,0.33899987,0.28000006,31.613792,33.578167,31.142748,32.574005,3,2000
51,29.044836,33.621128,44072.223,41612.73,0.1,0.1,1.0,149.68584,24.7,5.725855,44.708332,22.496918,5.725855,70.19299,1007.8208,1007.13745,149.68584,18.659998,7.754271,24.459038,3.0083034,0.31204674,0.13741665,0.3385416,0.2794166,31.792564,34.230247,31.236498,32.886497,4,2000
53,29.20108,34.023903,44107.96,41647.14,0.6,0.6,1.0,169.08418,24.4,5.5772,53.125,22.703169,5.5772,70.38272,1008.4041,1007.72076,169.08418,17.565,6.6738505,24.638948,3.0591934,0.31096247,0.12962504,0.33799994,0.2787083,32.012,34.842747,31.35109,33.334415,4,2000
51,29.434418,34.76756,44143.53,41681.28,0.6,0.6,3.0,159.53766,22.56,5.1842084,71.291664,23.394835,5.1842084,71.980225,1007.7583,1007.07574,159.53766,15.704999,5.6134105,25.140013,3.2096324,0.3103109,0.12758331,0.33749998,0.2779999,32.238728,35.27192,31.494827,33.77817,4,2000
51,28.715662,32.85745,44178.89,41715.145,1.0000001,1.0000001,5.0,140.94687,22.91,5.4779396,31.25,22.596916,5.4779396,71.48798,1008.1624,1007.4781,140.94687,22.529999,10.322172,24.416307,2.9031894,0.31219086,0.15958333,0.33699992,0.2779999,32.123047,33.06567,31.638582,33.46983,4,2000
3,28.319832,32.363224,44214.027,41748.727,0.0,0.0,0.0,130.49066,23.52,5.4790034,35.083332,21.744833,5.4790034,70.241,1008.99164,1008.3059,130.49066,19.005,7.7083015,23.764643,2.8232534,0.31090665,0.14279166,0.3369583,0.27762493,31.997042,33.028168,31.682337,32.732334,4,2000
3,29.299002,33.317356,44248.918,41781.97,0.0,0.0,0.0,121.16877,22.37,5.367733,66.75,21.815666,5.367733,67.01427,1009.2458,1008.5621,121.16877,19.454996,7.89187,24.126257,3.3918195,0.3095921,0.13145836,0.33641663,0.27699998,32.124794,33.996914,31.711504,32.917747,4,2000
61,28.315666,32.87087,44283.527,31355.75,3.9,3.9,6.0,351.40414,16.29,3.800858,96.791664,22.636497,3.800858,72.65883,1008.32086,1007.63544,351.40414,16.664999,5.483442,24.282885,2.8161445,0.30977625,0.13837501,0.336,0.27699998,32.12071,33.026085,31.769827,33.02192,4,2000
63,27.66775,32.102947,44318.08,33795.79,7.9,7.9,9.0,115.68438,16.73,3.9182382,82.791664,23.257338,3.9182382,77.78214,1007.4751,1006.78876,115.68438,20.204996,8.974841,24.483591,2.0090168,0.31220293,0.17304166,0.336,0.27699998,31.870836,31.551086,31.773993,32.309414,4,2000
61,28.21567,32.063717,44352.66,41879.72,3.0,3.0,4.0,116.01466,22.46,5.1420803,59.333332,23.128164,5.1420803,74.708885,1008.03735,1007.3521,116.01466,28.815002,13.526676,24.54598,1.993278,0.31619582,0.22883336,0.336,0.27741662,31.656921,31.246912,31.69484,31.663582,4,2000
63,27.219835,31.572844,44387.242,40816.46,10.4,10.4,6.0,123.792885,18.36,3.9588628,75.5,23.342749,3.9588628,79.94127,1009.33746,1008.6489,123.792885,24.900002,9.802803,24.396774,1.7019277,0.32309046,0.31229168,0.3355417,0.28399998,31.350172,29.959417,31.582329,31.017752,4,2000
63,27.396917,31.786268,44421.81,34987.14,6.3,6.3,4.0,119.35767,19.29,4.2325764,96.666664,23.469833,4.2325764,79.8077,1008.75824,1008.07056,119.35767,24.464998,10.684917,24.535273,1.6580322,0.3283613,0.35337505,0.33541667,0.29583332,31.053207,29.64483,31.405245,30.315666,4,2000
53,26.73233,31.308565,44456.33,39040.086,1.9000001,1.9000001,5.0,133.14854,19.09,3.914556,75.75,23.630247,3.914556,83.43765,1007.95404,1007.2653,133.14854,21.614998,10.39655,24.446823,1.231143,0.32938835,0.35595834,0.335,0.30129173,30.813917,29.278166,31.209425,29.969831,4,2000
51,27.26983,31.864954,44490.79,42008.367,1.2,1.2,7.0,149.20511,20.7,4.4301662,46.666668,23.41775,4.4301662,80.53309,1006.9499,1006.26324,149.20511,20.01,9.3502035,24.4841,1.7285607,0.3286242,0.33779165,0.335,0.30370829,30.616165,29.321917,31.00525,29.713583,4,2000
63,27.569832,32.758263,44525.15,40918.406,5.1,5.1,4.0,142.56303,18.83,4.0371637,83.625,23.978165,4.0371637,81.661224,1008.2791,1007.59204,142.56303,16.2,7.1470933,24.951378,1.7729692,0.32942626,0.345,0.335,0.305125,30.533545,29.659416,30.82608,29.821917,4,2000
55,27.707335,33.129414,44559.4,42071.78,3.1000001,3.1000001,7.0,139.59062,21.75,4.575779,85.041664,23.642752,4.575779,79.65345,1008.5708,1007.88385,139.59062,13.605,5.1924477,24.768446,1.9257574,0.33316544,0.3824167,0.335,0.31045833,30.528381,30.117754,30.699007,30.080248,4,2000
55,27.151083,32.374863,44593.508,42017.754,2.1000001,2.1000001,7.0,111.8824,18.93,4.036692,77.791664,23.278168,4.036692,80.72662,1009.3125,1008.62384,111.8824,12.929999,4.147883,24.36854,1.9596963,0.33485416,0.3862917,0.335,0.3172083,30.444565,29.861502,30.598991,30.109419,4,2000
61,27.034416,32.057556,44627.44,42134.355,3.8000002,3.8000002,11.0,151.8494,20.01,4.189268,41.416668,23.524,4.189268,82.12188,1009.8582,1009.169,151.8494,15.240001,6.8031387,24.492579,1.8010406,0.33561835,0.38908336,0.335,0.31991667,30.316729,29.546915,30.507332,29.919832,4,2000
53,26.869833,32.16769,44661.188,28072.658,4.2,4.2,10.0,139.78459,15.79,3.361521,91.958336,23.971916,3.361521,84.74712,1009.3249,1008.63574,139.78459,15.150001,5.7815166,24.742529,1.3130093,0.3389025,0.41175005,0.335,0.32799998,30.139732,29.078169,30.407341,29.576082,4,2000
63,26.971918,32.169857,44694.72,34735.336,8.9,8.9,11.0,129.92035,18.66,3.942194,75.875,23.709417,3.942194,83.285286,1008.3333,1007.64496,129.92035,16.244999,5.8745785,24.5976,1.6938305,0.34164128,0.42824998,0.335,0.33554164,30.010208,29.101084,30.282328,29.38025,4,2000
53,27.665667,32.656113,44728.0,42226.26,1.3,1.3,5.0,130.37093,23.12,4.900507,56.958332,24.113585,4.900507,81.87638,1008.13324,1007.4466,130.37093,21.449999,10.33595,25.067505,1.6200535,0.34238496,0.41174996,0.335,0.34458327,30.02025,29.636497,30.186506,29.578165,4,2000
53,27.648996,32.855663,44761.008,42159.855,1.8000001,1.8000001,7.0,151.71422,21.91,4.5931554,49.125,23.955252,4.5931554,81.085075,1008.95416,1008.26685,151.71422,18.495,8.036843,24.947151,1.6906748,0.34085086,0.3888333,0.335,0.34491658,30.006147,29.682333,30.115671,29.738585,4,2000
61,27.840668,33.51983,44793.715,42251.586,3.1,3.1,4.0,163.53632,22.49,4.7198343,45.0,24.280252,4.7198343,82.12232,1008.87506,1008.18823,163.53632,14.16,6.1648297,25.250593,1.7631068,0.3402654,0.38054168,0.33504167,0.34475002,30.047941,30.105247,30.07608,29.932333,4,2000
61,27.838583,34.100605,44826.094,40802.51,3.6999998,3.6999998,7.0,199.67143,22.08,4.6853995,47.0,24.505249,4.6853995,82.95134,1008.23737,1007.5511,199.67143,13.0650015,3.7681177,25.391663,1.7506926,0.34406796,0.4082916,0.335875,0.35074994,30.137192,30.605247,30.061491,30.240667,4,2000
61,27.80108,33.58907,44858.113,40694.504,3.0,3.0,4.0,176.15404,20.01,4.2212687,58.75,24.49275,4.2212687,83.081314,1007.5833,1006.8972,176.15404,15.2699995,5.613634,25.377707,1.6568463,0.34237587,0.38220835,0.336,0.35095832,30.139984,30.146914,30.084421,30.328165,4,2000
51,27.890665,33.540386,44889.75,42263.242,0.70000005,0.70000005,5.0,176.32054,21.28,4.5377464,50.0,24.184418,4.5377464,81.45967,1008.09576,1007.4097,176.32054,14.46,5.6021943,25.201437,1.8033903,0.34107208,0.36770833,0.336,0.34958336,30.089231,30.109415,30.084412,30.098999,4,2000
53,28.348997,34.385532,44920.97,42268.04,1.6,1.6,5.0,163.52303,23.26,5.003994,33.625,24.62192,5.003994,81.26972,1008.5999,1007.9145,163.52303,16.109997,5.8055396,25.621279,1.767112,0.3397013,0.353875,0.336,0.34766674,30.1519,30.54483,30.082336,30.259417,4,2000
51,28.399,34.334934,44951.75,42273.324,0.5,0.5,2.0,155.32639,23.52,4.9544616,27.416666,24.71775,4.9544616,81.352745,1009.05835,1008.3726,155.32639,17.205,6.804237,25.70117,1.7592862,0.33672628,0.32050005,0.336,0.34462497,30.233751,30.705248,30.113588,30.48858,4,2000
51,28.734415,34.023224,44982.293,42279.004,0.1,0.1,1.0,133.90623,23.78,5.2741113,54.583332,24.284416,5.2741113,78.566505,1010.22504,1009.53925,133.90623,19.604998,9.054053,25.528173,2.1459253,0.33368123,0.28724998,0.336,0.34120825,30.228918,30.534414,30.134417,30.45108,4,2000
51,28.594831,34.36504,45012.68,42285.047,1.2,1.2,7.0,131.26427,22.72,4.9143515,34.375,24.542753,4.9143515,80.18395,1010.27905,1009.5932,131.26427,15.929997,6.7332015,25.664217,2.26869,0.33067125,0.25525,0.336,0.33754167,30.329695,31.005249,30.178171,30.623995,4,2000
53,28.642748,34.06129,45042.887,38885.87,1.2,1.2,5.0,193.97047,20.67,4.589508,58.416668,23.657333,4.589508,76.264565,1009.6707,1008.9854,193.97047,14.384999,5.0299106,25.081156,2.5014603,0.3293588,0.2475,0.336,0.33387497,30.388458,31.051086,30.221918,30.738585,4,2000
63,27.848997,33.923523,45072.887,41792.984,17.4,17.4,14.0,26.564985,22.05,4.686763,95.583336,24.396917,4.686763,82.54877,1010.02924,1009.3416,26.564985,13.709999,4.262414,25.321066,1.8506248,0.33602878,0.33475003,0.33583334,0.33712497,30.471296,31.10317,30.280241,30.915665,5,2000
63,27.694838,33.43719,45102.66,40567.79,8.3,8.3,6.0,54.495308,23.46,4.9412494,56.375,23.932335,4.9412494,81.36245,1009.75006,1009.06226,54.495308,15.884999,4.978124,24.96443,2.2859151,0.34296796,0.39116666,0.336,0.3507916,30.476503,30.949,30.321913,30.848997,5,2000
61,27.446915,32.80508,45132.176,42241.81,3.8999999,3.8999999,10.0,131.20686,20.54,4.347592,49.0,23.859413,4.347592,81.82227,1010.1875,1009.4988,131.20686,16.185,6.146204,24.838425,1.7242019,0.34711838,0.42645827,0.336,0.3587917,30.341566,30.05525,30.334412,30.461496,5,2000
61,27.676085,33.31106,45161.41,41802.99,2.3,2.3,5.0,104.733864,22.68,4.7534456,34.166668,23.984419,4.7534456,81.46817,1010.95,1010.2615,104.733864,16.635,5.9259934,24.99713,1.9663899,0.34487835,0.3927084,0.336,0.35937497,30.25463,30.024002,30.311491,30.136503,5,2000
61,27.728167,33.62981,45190.332,38600.242,2.5,2.5,2.0,134.64856,20.75,4.3571253,80.625,24.309418,4.3571253,82.39241,1011.13336,1010.44476,134.64856,13.545001,4.4437585,25.219664,1.6441133,0.34314004,0.37500003,0.336,0.357,30.23475,30.067749,30.280243,30.134415,5,2000
61,27.565664,33.433292,45218.918,42337.098,4.1,4.1,9.0,142.55627,21.86,4.588548,50.833332,23.928167,4.588548,81.76054,1010.82074,1010.1319,142.55627,12.735,3.6251457,24.931074,1.9058952,0.34289503,0.37675,0.336,0.35525,30.243132,30.355247,30.246916,30.192749,5,2000
53,27.915663,34.088543,45247.133,42345.85,1.3000001,1.3000001,5.0,246.58151,22.38,4.685281,30.333334,24.426085,4.685281,82.66204,1009.23755,1008.5506,246.58151,11.52,3.5622542,25.381655,2.1264448,0.34306124,0.37862504,0.336,0.35541666,30.324562,30.761497,30.242746,30.45942,5,2000
61,28.5365,34.160637,45274.96,42093.38,1.7,1.7,2.0,227.1873,23.19,5.002538,33.333332,24.203165,5.002538,78.694336,1007.6375,1006.95294,227.1873,15.84,6.4288087,25.394003,2.2394135,0.34209713,0.36645833,0.3362083,0.35416672,30.37323,30.753166,30.269827,30.601084,5,2000
63,28.292753,33.75352,45302.367,36000.0,8.7,8.7,3.0,218.06569,21.85,4.7079363,47.583332,24.378168,4.7079363,80.41127,1006.15845,1005.4744,218.06569,18.134998,8.059354,25.436712,2.1984801,0.34299958,0.37808335,0.33641663,0.353875,30.37148,30.565666,30.284407,30.60525,5,2000
61,27.3115,32.62425,45329.32,39651.395,5.6,5.6,8.0,218.05981,16.05,3.3497777,93.458336,24.4115,3.3497777,84.629585,1005.5332,1004.8477,218.05981,18.119999,7.2241397,25.17129,1.1938875,0.3479055,0.42166665,0.33699992,0.36070833,30.189232,29.471916,30.286493,30.094831,5,2000
63,27.265669,32.241962,45355.793,32239.62,10.5,10.5,7.0,227.22636,15.86,3.4588692,98.25,24.438583,3.4588692,85.10834,1005.5166,1004.831,227.22636,22.409998,10.101961,25.178152,1.6679106,0.35147545,0.4316666,0.33699992,0.374375,30.034002,29.192747,30.232336,29.634415,5,2000
63,27.217749,32.241833,45381.758,21442.129,7.7000003,7.7000003,8.0,233.07535,15.16,3.273955,99.583336,24.392752,3.273955,84.95704,1006.2459,1005.5594,233.07535,22.604998,9.711225,25.124811,1.3649795,0.3581846,0.4258333,0.3379166,0.40512505,29.894083,29.01983,30.134417,29.361504,5,2000
63,27.111498,32.087727,45407.184,34500.14,8.5,8.5,7.0,227.95215,17.47,3.649193,88.583336,24.274,3.649193,85.03366,1007.30835,1006.6209,227.95215,26.43,9.6705675,25.02153,1.4863491,0.36491463,0.43695834,0.33929166,0.4287499,29.758667,28.809412,30.028162,29.151085,5,2000
53,27.786499,33.098328,45432.04,40254.125,1.9000001,1.9000001,5.0,231.66003,17.72,3.7826807,93.708336,24.43025,3.7826807,82.7189,1007.9292,1007.24274,231.66003,20.234995,7.6162524,25.327255,1.5227606,0.36911508,0.44912496,0.3415,0.4371251,29.735985,29.215666,29.936506,29.221916,5,2000
61,27.655249,33.010433,45456.293,37730.133,4.7,4.7,5.0,236.34235,19.65,4.145932,97.125,24.399002,4.145932,83.16944,1008.01245,1007.32574,236.34235,21.614998,7.925154,25.262411,1.827076,0.3690546,0.44658336,0.34299994,0.4325416,29.74919,29.405249,29.867754,29.457338,5,2000
65,27.649002,32.85726,45479.918,32302.104,12.9,12.9,8.0,234.56065,18.28,3.9217505,98.333336,24.503168,3.9217505,83.66781,1007.0791,1006.39325,234.56065,22.065,9.4528265,25.33388,1.7042079,0.37275207,0.4489583,0.34441662,0.4445,29.694147,29.188585,29.828163,29.403168,5,2000
61,27.049004,32.074398,45502.883,22876.389,3.8,3.8,7.0,239.61502,14.55,3.143454,99.833336,24.30108,3.143454,85.39782,1007.44995,1006.7624,239.61502,19.845,8.862773,25.02056,1.3765383,0.3766775,0.44750008,0.3471667,0.45425007,29.555609,28.665667,29.769829,29.117744,5,2000
63,27.576086,33.027523,45525.348,35870.46,8.8,8.8,8.0,273.87842,18.04,3.8410506,97.083336,24.6365,3.8410506,84.8101,1006.9751,1006.2888,273.87842,20.145,7.9867454,25.413969,1.8367465,0.37805963,0.45945823,0.34933332,0.44941673,29.5343,29.221918,29.688591,29.109415,5,2000
55,27.694834,33.500286,45547.395,39856.094,6.0000005,6.0000005,14.0,226.93057,19.38,4.0794363,90.041664,24.934418,4.0794363,85.760124,1007.25,1006.56396,226.93057,18.93,7.1694465,25.664286,1.7406113,0.38147166,0.47141668,0.35150012,0.45425,29.617857,29.615667,29.659418,29.476084,5,2000
63,26.890665,31.932196,45568.992,23680.883,8.099999,8.099999,7.0,216.05394,12.97,2.841398,96.958336,24.048998,2.841398,84.91367,1008.3166,1007.6281,216.05394,20.429998,7.5529633,24.798492,1.4289126,0.38693038,0.4694167,0.35479164,0.469625,29.466978,28.540663,29.64067,29.18025,5,2000
63,27.703163,33.647152,45590.125,40005.684,5.8,5.8,11.0,212.02406,19.66,4.073806,67.083336,24.694832,4.073806,84.14827,1009.1501,1008.46265,212.02406,15.509998,5.1484385,25.47299,1.537504,0.3907304,0.46854165,0.35987505,0.47058332,29.499983,29.534416,29.584412,29.199003,5,2000
55,27.89692,34.227333,45610.76,42515.016,1.7,1.7,5.0,211.98361,20.42,4.230634,58.375,25.057335,4.230634,85.22809,1008.88324,1008.1968,211.98361,12.360001,4.6923323,25.800043,1.7417619,0.3932763,0.466375,0.364375,0.46800002,29.674044,30.190664,29.588593,29.794832,5,2000
63,27.753166,33.895145,45630.89,39858.305,8.3,8.3,8.0,226.24225,21.56,4.415741,53.875,24.851082,4.415741,84.81823,1008.69586,1008.00885,226.24225,14.88,5.463839,25.611101,1.6064258,0.3936992,0.46829164,0.3672917,0.45937502,29.766813,30.223997,29.640665,30.046915,5,2000
63,27.934418,33.707485,45650.49,39600.0,4.5,4.5,3.0,248.16525,21.39,4.516552,91.333336,24.434416,4.516552,82.37491,1008.0415,1007.35547,248.16525,14.789998,5.731201,25.384298,1.9438636,0.39437714,0.4647083,0.36954162,0.45608333,29.792505,30.105253,29.692755,30.03025,5,2000
63,27.030249,32.375973,45669.53,30651.121,10.5,10.5,7.0,238.75427,17.11,3.5556788,61.833332,24.33233,3.5556788,85.687805,1007.9333,1007.2452,238.75427,17.25,7.656397,25.040504,1.36871,0.39710546,0.45466664,0.3717917,0.4647083,29.69371,29.263586,29.726084,29.726082,5,2000
63,27.634415,33.47167,45687.996,40574.63,6.1000004,6.1000004,2.0,247.79648,20.6,4.3514147,69.0,24.42608,4.3514147,83.77041,1007.1584,1006.47235,247.79648,13.544999,5.0787296,25.29006,1.745753,0.3984096,0.44970825,0.37516668,0.461,29.687416,29.828163,29.717752,29.536497,5,2000
61,27.60525,33.606243,45705.867,37276.715,4.1,4.1,9.0,213.41826,19.09,4.0616555,58.5,24.678164,4.0616555,84.97126,1007.27496,1006.5887,213.41826,14.04,4.969176,25.456854,1.6429856,0.400095,0.467875,0.3770416,0.45654166,29.768461,29.913584,29.73025,29.85108,5,2000
63,27.367752,33.106823,45723.117,37505.824,6.3,6.3,10.0,233.46013,18.26,3.8606896,84.291664,24.569832,3.8606896,85.52341,1007.2957,1006.6091,233.46013,13.95,5.877105,25.312815,1.5888176,0.4023879,0.47316658,0.37895843,0.45912492,29.738836,29.588587,29.751081,29.746916,5,2000
63,26.830248,32.428303,45739.723,22074.998,13.4,13.4,10.0,229.88121,14.2,3.033354,95.291664,24.359413,3.033354,87.01159,1006.52075,1005.8333,229.88121,13.575,5.193147,25.016533,1.2899237,0.40735126,0.47550002,0.38183334,0.47212502,29.608023,28.988585,29.736502,29.373999,5,2000
63,25.640665,30.528587,45755.668,588.23303,24.3,24.3,23.0,242.82896,7.79,1.7647109,100.0,24.074,1.7647109,91.31799,1005.93756,1005.2476,242.82896,21.015001,8.64903,24.484388,0.9044118,0.4209671,0.46833333,0.3982083,0.4832084,29.276796,27.478167,29.661505,28.55733,5,2000
63,25.932333,31.312223,45770.926,7950.662,18.3,18.3,24.0,249.64159,10.18,2.172254,99.916664,24.282333,2.172254,90.943,1005.50415,1004.81537,249.64159,19.050001,6.175631,24.714182,1.112139,0.43782505,0.48249996,0.41845825,0.48933336,29.034544,27.428167,29.492752,27.998999,5,2000
61,25.444834,30.670479,45785.473,2682.004,18.3,18.3,24.0,222.59085,8.45,1.8039317,99.833336,24.201082,1.8039317,92.989784,1006.8042,1006.11334,222.59085,17.1,6.915985,24.52751,0.7097881,0.44805756,0.48537502,0.43395832,0.48395836,28.853165,27.196915,29.31983,27.80525,6,2000
63,25.621918,30.60906,45799.293,27321.674,15.300001,15.300001,18.0,196.9952,13.51,2.8109074,86.166664,23.574,2.8109074,88.95905,1007.49585,1006.80493,196.9952,16.185001,5.9936385,24.120684,1.0073879,0.46042338,0.47408333,0.45229173,0.48375002,28.745857,27.503168,29.15317,27.76358,6,2000
53,26.088587,31.246376,45812.36,39679.4,2.1,2.1,6.0,199.76721,16.19,3.3563583,89.041664,23.390663,3.3563583,85.98649,1007.5833,1006.8933,199.76721,11.220001,3.9457407,24.13341,1.3762698,0.4628533,0.46945837,0.45654154,0.4822917,28.72973,27.871916,29.032328,27.978167,6,2000
53,27.455248,33.682972,45824.652,42710.844,1.4,1.4,3.0,138.55629,23.53,4.865111,47.583332,24.244837,4.865111,83.711494,1007.804,1007.1172,138.55629,10.034999,3.076275,25.111311,1.6749206,0.46004203,0.45845833,0.45699987,0.47099993,28.955317,29.548996,28.96567,28.72191,6,2000
51,27.765665,33.51335,45836.14,42725.348,0.3,0.3,1.0,141.59814,22.12,4.5869765,58.416668,24.415667,4.5869765,82.99042,1008.38354,1007.6967,141.59814,13.755,6.1151443,25.329111,1.6981819,0.45744205,0.4507084,0.45650002,0.46291658,29.207872,29.824,29.044828,29.561499,6,2000
63,27.401085,33.51424,45846.82,33712.715,6.2000003,6.2000003,8.0,157.5394,20.94,4.3832064,91.833336,24.669832,4.3832064,85.753624,1009.26685,1008.57855,157.5394,13.619999,4.9627056,25.389816,1.6971903,0.45637086,0.45133337,0.45587504,0.45974985,29.285334,29.819838,29.140665,29.60317,6,2000
63,26.865664,32.43253,45856.75,39217.945,13.400001,13.400001,13.0,194.22963,16.39,3.3638067,88.125,24.6615,3.3638067,88.15154,1009.9834,1009.2935,194.22963,17.13,6.9166684,25.235764,1.1189559,0.46113458,0.4728333,0.45620826,0.47412503,29.303251,29.36775,29.234415,29.517752,6,2000
63,26.138578,30.788107,45865.984,31396.102,4.0,4.0,5.0,204.37088,15.56,3.270488,94.583336,23.628168,3.270488,86.639404,1010.8083,1010.1163,204.37088,18.615,8.956964,24.299265,1.1149774,0.4651892,0.47729173,0.4587083,0.48337492,29.130312,28.35525,29.25733,28.953169,6,2000
51,26.896917,31.876236,45874.496,42784.043,0.1,0.1,1.0,249.5739,20.67,4.314571,67.916664,23.284416,4.314571,81.875145,1009.83746,1009.14777,249.5739,13.545001,5.9311557,24.293276,1.7402916,0.46245623,0.45737502,0.45958325,0.474,29.02709,28.594831,29.192757,28.603167,6,2000
